filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,rcep1,rcep2,rcep3,rcep4,rcep5,rcep6,rcep7,rcep8,rcep9,rcep10,label,fft_0,fft_1,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,fft_10,fft_11,fft_12,fft_13,fft_14,fft_15,fft_16,fft_17,fft_18,fft_19
classical.00000.wav,0.2523795068264007,0.0362439714372158,1505.377699718987,1559.08594960353,2717.316902089783,0.098245059742647,-268.1800231933594,135.68788146972656,-34.07107162475586,25.634862899780277,-12.97032356262207,17.894695281982422,-9.997608184814451,5.629223346710205,-14.14646053314209,7.49762487411499,-7.559001922607422,-0.4460792243480682,-0.3157067000865936,-0.04688710719347,0.0164229739457368,0.088783361017704,0.0504343770444393,0.0417546443641185,0.0357596278190612,0.0618263743817806,classical,3658909.9999999995,29695.344516043257,60900.547599116624,12692.928293580972,65444.25400693104,64254.95995025356,56745.793999673195,92885.5860857276,42715.89955643975,122200.32420779306,191922.15801925835,34957.845275847125,208159.3960350361,228862.12754728823,358567.9148470989,266612.00080500246,138452.50158814565,214932.2332181083,248116.97816725663,175240.59903968452
classical.00001.wav,0.2150471210479736,0.0306145548820495,1360.5964481029555,1441.3899483512614,2387.9772268950755,0.0877715781008127,-324.0919494628906,133.59413146972656,-25.021385192871094,24.567686080932617,-11.939837455749512,17.66022491455078,-5.522582530975342,1.7202383279800415,-10.571334838867188,-0.8508673310279846,-8.987279891967773,-0.322236567735672,-0.1252989619970321,0.0547651872038841,0.045632567256689,0.1210980266332626,0.0506678372621536,0.0369991324841976,0.0007244389271363,0.0529296845197677,classical,3057543.0,83813.32686964919,59014.70703449308,44254.06850390927,27891.349489795237,47564.73010671164,24978.506146306823,37079.97333978424,37017.50145793461,33359.49150985837,74642.2185086613,40263.29560837117,94579.90828170699,15082.433724968603,93288.13297950423,159953.8527917023,61317.6216686551,197603.01852721468,112069.32152307293,54840.52221102824
classical.00002.wav,0.2778478264808655,0.0438406728208065,1490.0147947114058,1599.8034153175129,2784.949826456076,0.0900497200319272,-235.30642700195312,141.13674926757812,-34.679046630859375,30.997169494628903,-16.40024185180664,23.120685577392575,-11.043703079223633,7.658643245697021,-19.01723861694336,4.236546039581299,-6.842483043670654,-0.5368548631668091,-0.3578098118305206,-0.0580399632453918,-0.0059974361211061,0.0997772216796875,0.0456569008529186,0.0505426526069641,0.0393464304506778,0.0513594821095466,classical,3215094.0,59721.92310424016,52103.38318006606,55651.35558809794,37879.688407170746,67600.28358748074,64728.839059725804,34531.02652769683,43412.28344157778,86634.35542394269,22627.784997420582,107278.79138934103,48944.66401670379,157152.12607321652,57369.71188636344,168845.2131822618,144354.4842090192,127505.64045167879,152096.71423059082,311230.10498180107
classical.00003.wav,0.2342335879802703,0.0294360518455505,1526.560670734666,1499.533730708084,2915.690702550552,0.1089517221362229,-326.8998718261719,127.39418029785156,-30.58446884155273,37.47574615478516,-5.291165828704834,20.80699157714844,-1.7857136726379397,-4.6031646728515625,-4.048745155334473,5.238034725189209,-9.0890474319458,-0.3433654010295868,-0.1304217427968979,0.0446046777069568,0.0842225924134254,0.0871888846158981,0.1280908286571502,0.0820410475134849,0.0038473096210509,0.0254735443741083,classical,3351501.0000000005,17583.98949160972,13720.820964328474,20146.070086555606,13408.618113045974,26510.225996279423,14405.929277472405,69189.7345241636,73663.51379016993,27523.824791758496,146358.98713885524,232193.92980621953,305777.57880521065,364243.37372085924,252473.0629510181,464286.8661903359,215196.1199436191,284035.39386553364,476118.82100616605,334807.1585677539
classical.00004.wav,0.2215797901153564,0.0422882214188575,1705.7324266471078,1646.2565077961103,3176.230793766931,0.1128666644494969,-259.9622802734375,118.93238067626952,-35.60653305053711,31.99001693725586,-16.535491943359375,10.620697975158691,-15.655911445617676,7.442337512969971,-5.810465335845947,8.26894760131836,-7.291869163513184,-0.5791032314300537,-0.4135633111000061,-0.0578536093235015,0.0603627227246761,0.0834992676973342,0.1112323328852653,0.0052127270027995,-0.0050189904868602,0.0065739140845835,classical,3456331.999999999,22784.038774919136,37334.29327048866,32898.2256888737,40999.29012583073,69619.75629014967,27942.997985446942,45050.53021657603,100913.45403001574,143462.8907997646,68339.6750387937,178743.6971460972,100517.51805850845,79843.38343942007,76911.34506669558,73712.40890063383,200991.41008221026,116283.15108302968,217421.42483870906,447196.89893622906
classical.00005.wav,0.2685529291629791,0.0432506389915943,1431.542306293269,1558.4876922187395,2836.7578465134,0.0752387740663699,-264.27740478515625,138.1509246826172,-30.101551055908203,37.8242301940918,-7.180178165435791,6.782935619354248,-11.818900108337402,4.712040901184082,-9.843632698059082,5.863747596740723,-7.338666915893555,-0.4951979219913482,-0.369606077671051,0.0167106036096811,0.0753867104649543,0.1248546540737152,0.0820031613111496,0.0052478667348623,0.0084493001922965,0.0035571597982198,classical,2705265.000000001,34253.61392099593,47768.22789253637,48379.00460226233,49381.3632361568,37674.75314933692,56109.21075466111,45341.67232558338,61542.42629287599,51655.27864055512,65417.21222368276,56866.18854552204,59640.72093507018,42789.16382260919,152126.8672626645,117240.54669886352,85208.08657031265,247649.5987830142,150241.64147123508,76828.33472513239
classical.00006.wav,0.2614510059356689,0.0332220382988452,1372.8214993768147,1579.2639771327902,2738.0917764669603,0.0729232173955108,-295.7435302734375,134.53831481933594,-22.44930648803711,40.75924682617188,-5.875980377197266,9.276347160339355,-11.87594223022461,6.294928550720215,-8.866929054260254,4.406289100646973,-8.174904823303223,-0.4585561454296112,-0.2724338173866272,0.082728311419487,0.1333024501800537,0.1534810215234756,0.0783493444323539,0.0058215870521962,0.0010979089420288,0.0201942678540945,classical,2700749.0,35382.70408614916,29207.86223936855,25937.82826458281,34046.38752777101,32118.59341966289,23730.90260080193,48743.06416107141,21158.337802479895,31882.537589409712,75465.6459079203,55067.69125332069,76787.10952391135,24672.764169318558,111040.18087179746,159685.89330949064,83915.59132691484,251519.94781914508,195326.29495585823,210635.91008351103
classical.00007.wav,0.2765798270702362,0.0408467762172222,1358.9262602497963,1516.1296306154914,2668.167199291312,0.0731469499806501,-286.86822509765625,135.91835021972656,-24.436616897583008,36.661170959472656,-6.245214462280273,6.962935447692871,-8.168272018432617,3.844066619873047,-4.398345470428467,6.432785511016846,-7.935124397277832,-0.4268372356891632,-0.286614716053009,0.0306654386222362,0.1026719957590103,0.1188653409481048,0.0787991136312484,0.0157091617584228,0.0002539039123803,0.0332348756492137,classical,3276127.999999999,59930.55911493866,33749.33085589375,13401.544558045744,20749.912292409725,42596.38040126343,49840.06410667744,76144.21821120995,9624.107812542841,20776.380172980927,6645.183476589556,52045.39300991806,76186.36619648259,223913.3639651598,232173.40401173927,38880.30814025887,191290.2633175147,189820.41386683058,434762.62769768183,50830.95233773345
classical.00008.wav,0.2547597885131836,0.03403140604496,1516.6480402419818,1629.285125800053,2974.0070165864454,0.078787883368808,-292.1529235839844,127.76366424560548,-29.90902328491211,37.44208526611328,-9.556901931762695,5.113048553466797,-13.82392692565918,7.031728267669678,-7.032632350921631,6.492002487182617,-7.805790901184082,-0.5332799553871155,-0.3677049577236175,0.0309859346598386,0.0866031199693679,0.1303935647010803,0.0786332264542579,-0.0058852890506386,-0.0217504240572452,-0.0062491940334439,classical,2497235.999999999,78627.05767456692,41397.31193884528,64136.67276694116,48859.517992994675,57268.354155713336,62928.37912661984,27129.56194731167,157856.29828543004,36792.6890428362,155824.7813494576,126614.7499169225,111151.2928197162,78859.1781316761,139084.71780602372,158959.75760037717,215272.14918440132,234089.94460515757,97345.82021870441,86791.48165475053
classical.00009.wav,0.2705048024654388,0.0237893033772707,1216.426225125279,1582.7629083386116,2560.8928479646383,0.056270256869195,-356.1439514160156,139.79286193847656,-6.286765098571777,43.18829345703125,-8.879337310791016,11.05031394958496,-8.393050193786621,4.418519973754883,-8.283711433410645,8.682831764221191,-9.227861404418944,-0.3429746329784393,-0.1330648511648178,0.1756865680217743,0.1412493884563446,0.1436672210693359,0.0907764583826065,0.0229023769497871,-0.0099423173815011,0.0035616911482065,classical,2266356.0000000005,39900.944680821485,16523.707533228557,10958.388048275126,22437.870472693197,17453.36015044258,10535.411420257677,12770.711995116106,30636.730587825383,28201.74780405774,21207.452152390488,51804.00130074042,40135.40574192539,48228.6955145021,36605.647594993614,73208.81561176949,107530.92667284324,53974.06521535301,49250.187906426334,70451.73423028321
classical.00010.wav,0.2450022250413894,0.0295036118477582,1497.0762956940555,1570.2741279362515,2868.049323964783,0.0862164098780959,-315.0445251464844,128.7392578125,-28.93490982055664,30.839513778686523,-8.996638298034668,7.990107536315918,-9.846988677978516,1.441412091255188,-8.973623275756836,6.04984188079834,-8.3077392578125,-0.4205668568611145,-0.2830033898353576,0.030563797801733,0.0766170248389244,0.1021458506584167,0.0677529871463775,0.0231365282088518,0.0072879819199442,0.0225680209696292,classical,2687071.9999999995,45488.509684744546,45859.57952868954,17638.16140170058,71130.49820651412,81094.20917586487,8424.73193344513,98823.69086042128,89112.40688710427,86495.54750539521,145026.2075839682,150129.13616993505,98649.5844858706,124256.4953549517,157376.2564363106,171720.22889397826,126248.65253655663,126199.6940612102,361778.42670786876,394158.1195690205
classical.00011.wav,0.2449191212654113,0.0214981194585561,949.376561985488,1112.0248096618204,1695.8730786208398,0.060726012238777,-385.265869140625,177.27786254882812,-9.33766269683838,24.373218536376957,5.805441379547119,-4.56306266784668,-6.356948852539063,-6.957894325256348,-4.12742805480957,3.858067274093628,-10.176409721374512,0.1148555651307106,-0.0954176038503646,0.2095503658056259,0.1580924242734909,0.1157146990299224,0.0686309039592742,-0.0005871290341019,-0.0165124926716089,-0.0183681156486272,classical,295807.0000000002,22359.989644907073,67000.31417195145,49314.337974614624,11988.254355657931,66932.03201486755,89062.50179599106,76240.93057593772,28050.331596611486,51421.66947331688,75009.46145531257,67546.16398631244,38050.76820107019,35801.58865022552,47402.09558637553,42637.075431421326,31419.45268833338,39236.77395622962,37605.80942069171,53839.843532795865
classical.00012.wav,0.2356868088245391,0.0314069502055645,1179.989139644456,1332.0247704243034,2154.0036417013357,0.0659387547165247,-362.7138671875,143.93861389160156,-18.981813430786133,30.657846450805664,1.0281466245651243,0.2848454117774963,-7.989743709564209,-3.8509774208068848,-8.944669723510742,3.249770164489746,-9.413616180419922,-0.2138024717569351,-0.2465982139110565,0.1701275259256363,0.140591025352478,0.104372926056385,0.1085256561636924,0.0091181918978691,-0.0048711574636399,-0.019762597978115,classical,283133.9999999999,51399.76327230633,75889.03399106898,34719.5975127229,39744.37260738208,20251.201540661757,68957.89937785424,64241.60627187967,42724.33599572761,43784.226727302805,33023.786996355164,9755.30576934486,51194.96526278573,31186.87426402089,15333.635219400116,27892.615143825245,14803.214871717817,27013.361245171538,74549.10138016258,35096.08979514066
classical.00013.wav,0.2320460230112075,0.0317216366529464,1388.2456582676334,1456.5571823960315,2599.025950712316,0.0808895335477941,-343.13555908203125,140.08688354492188,-20.911033630371094,32.33219146728516,-3.6868107318878174,2.9435575008392334,-10.669529914855955,0.319102942943573,-5.784346103668213,7.688078880310059,-8.85130786895752,-0.3150891065597534,-0.250110000371933,0.1123431026935577,0.1150195375084877,0.1090796142816543,0.0896801054477691,0.0110862711444497,0.0032338383607566,-0.0210934821516275,classical,314094.99999999965,58447.25608814631,50991.33068071299,37451.469626423575,38429.38751867187,32530.296542261814,26303.049997251408,35895.87887395832,41757.95925645063,22605.714014627414,43976.28291082562,23270.07011868699,32298.60711009249,9367.463807690465,41103.62497790082,21362.50708178261,20814.902907835636,18241.745689956315,36022.04981300067,23574.386630321016
classical.00014.wav,0.2340820133686065,0.0316018797457218,1279.5500532331514,1370.4138585933788,2389.4272181271767,0.0684731309258901,-324.6390991210937,147.82701110839844,-31.937816619873047,27.408855438232425,-4.508828163146973,-4.165104866027832,-12.588298797607422,-5.118296146392822,-7.741826057434082,0.8432943820953369,-8.642865180969238,-0.2717099189758301,-0.3057499825954437,0.0987912490963935,0.1146071925759315,0.0873436853289604,0.0806351080536842,-0.0066438904032111,-0.033943798393011,-0.0409139357507228,classical,297189.9999999991,21335.25696766702,77412.4780738948,26629.748703842368,26391.32785442464,31155.713457258604,27263.27240252925,48251.73129018529,44637.71101619414,12168.6788470803,35233.025039190165,43655.61466891647,19948.20776071952,7787.442919474533,51161.251623106866,35709.54342795766,31314.139292533324,28196.540919501138,3992.1199035272466,32614.781363012473
classical.00015.wav,0.2165992259979248,0.0114290425553917,1371.6170328582264,1562.01598890358,2619.859158070095,0.0757523764028637,-449.5143737792969,124.9736099243164,-19.919233322143555,27.45220947265625,-5.775594234466553,2.22729754447937,-6.552791595458984,10.601104736328123,3.3547377586364746,14.393793106079102,-10.546198844909668,-0.2320921123027801,-0.1697466671466827,0.1426126956939697,0.142655611038208,0.0984345450997352,0.0604015551507473,-0.0024152412079274,-0.0022686289157718,-0.014185756444931,classical,300717.9999999999,70887.50964508193,60319.21785822592,31095.261879678117,37632.892449914965,29842.83700929172,19497.85745638013,46805.15417948441,35624.61640828105,44877.779316901535,24939.051574166675,51062.461646173724,19619.833748435227,16206.80017787,24055.109118538177,35379.43561416,27335.72610380747,10514.986461973767,62783.9738296767,38447.2621275331
classical.00016.wav,0.2192428708076477,0.0080087911337614,1054.4585145386827,1455.4498536124795,1947.2048921850808,0.047664488801277,-482.6763610839844,154.86114501953125,-5.02598237991333,29.7376708984375,-1.868744134902954,8.22309684753418,-4.765954494476318,9.646514892578123,-3.335389852523804,4.532223701477051,-11.18734645843506,0.0213481672108173,-0.0377693474292755,0.2012765854597091,0.1519774347543716,0.1224670559167862,0.0543023459613323,0.0123832998797297,-0.0051592332310974,0.0153584964573383,classical,353322.99999999977,26372.947244154333,29299.23164387467,32827.233187062346,25672.002559665925,54379.16257891956,27970.088415604587,16766.244232683915,56032.33426985317,61072.72660236276,53947.42113075078,10964.915588015454,19777.313658942945,11498.67267142019,11356.640556286608,36506.9934442977,38541.874526444626,54293.22042733828,26215.476611614886,19409.177705665534
classical.00017.wav,0.2564119100570678,0.0373713485896587,1358.9070916597727,1417.5458835574148,2418.177044280912,0.0811155336929179,-311.51123046875,148.661376953125,-33.50911331176758,10.361734390258787,-12.90780544281006,1.232577919960022,-12.908660888671877,0.8045731782913208,-9.738698959350586,2.068979501724243,-8.26861572265625,-0.2841531038284302,-0.2987070679664612,-0.0041971378959715,0.0382265523076057,0.042525578290224,0.0330964103341102,-0.0221598912030458,-0.0177762806415557,-0.0176124889403581,classical,336499.0,66712.20732252943,34119.609981099566,47626.55559448746,35305.901110926396,25895.02116750764,68103.20896611789,444.0328326036358,37969.512313944644,39110.914687233475,23187.0435236778,24597.939401832195,37273.75781159345,20682.74460682747,7685.9511600977685,23694.864792303586,18460.67902663604,16499.530190499478,30902.992003483683,12608.191267390266
classical.00018.wav,0.2391088604927063,0.0186680275946855,1158.0012026973084,1320.9789237314546,2182.003472390189,0.0706688848442337,-405.68310546875,145.6948699951172,-0.8267259001731873,23.06764793395996,9.225309371948242,-2.6439387798309326,-5.7504730224609375,-2.091925382614136,-0.6470631957054138,6.7592291831970215,-10.317035675048828,-0.0428950786590576,-0.110416792333126,0.189347967505455,0.1884146332740783,0.1316824406385421,0.0929009243845939,0.0271099638193845,-0.0142901642248034,-0.0254333894699811,classical,310733.9999999991,72328.28959653384,22656.316210463956,22009.829940617743,32276.765417180013,22047.99607018106,38030.75755568674,36664.06792028919,31723.18118098278,29273.99054109484,18409.307685754302,14907.901485439399,39807.1150045069,6063.3880116764,8950.98600690298,46793.364300013374,24521.585989057672,25623.878252540824,37670.658562444696,3500.8469455987392
